personSsn,accountNumber,isPrimary
301-78-5224,ACCT00035350,true
478-98-5601,ACCT00035351,true
572-84-6869,ACCT00035352,true
657-74-4179,ACCT00035353,true
363-10-2321,ACCT00035354,true
762-14-9384,ACCT00035355,true
692-28-6072,ACCT00035356,true
473-77-3161,ACCT00035357,true
799-36-8378,ACCT00035358,true
770-69-3889,ACCT00035359,true
734-87-9447,ACCT00035360,true
543-78-3392,ACCT00035361,true
524-45-9021,ACCT00035362,true
690-89-1253,ACCT00035363,true
908-53-8368,ACCT00035364,true
715-91-4111,ACCT00035365,true
668-95-9196,ACCT00035366,true
270-78-4627,ACCT00035367,true
111-29-3368,ACCT00035368,true
579-22-3673,ACCT00035369,true
102-26-9848,ACCT00035370,true
724-77-5051,ACCT00035371,true
476-85-2710,ACCT00035372,true
709-13-1779,ACCT00035373,true
825-80-7013,ACCT00035374,true
300-42-1706,ACCT00035375,true
538-43-5428,ACCT00035376,true
348-41-4936,ACCT00035377,true
982-40-3364,ACCT00035378,true
161-69-7615,ACCT00035379,true
916-79-7485,ACCT00035380,true
582-25-2268,ACCT00035381,true
645-53-3545,ACCT00035382,true
197-71-9809,ACCT00035383,true
271-48-8024,ACCT00035384,true
570-66-6140,ACCT00035385,true
511-15-1657,ACCT00035386,true
734-60-2053,ACCT00035387,true
684-57-3622,ACCT00035388,true
772-64-9678,ACCT00035389,true
182-75-2335,ACCT00035390,true
429-96-2900,ACCT00035391,true
855-89-4762,ACCT00035392,true
536-58-5188,ACCT00035393,true
495-29-2499,ACCT00035394,true
257-18-7839,ACCT00035395,true
207-71-2687,ACCT00035396,true
135-95-9681,ACCT00035397,true
933-57-6572,ACCT00035398,true
932-20-9476,ACCT00035399,true
377-35-9170,ACCT00035400,true
924-18-2079,ACCT00035401,true
572-39-9656,ACCT00035402,true
889-92-2567,ACCT00035403,true
489-85-5901,ACCT00035404,true
826-87-2970,ACCT00035405,true
413-47-8389,ACCT00035406,true
584-20-6501,ACCT00035407,true
513-88-8779,ACCT00035408,true
845-93-5546,ACCT00035409,true
933-81-2068,ACCT00035410,true
926-37-7625,ACCT00035411,true
727-32-8822,ACCT00035412,true
707-32-7046,ACCT00035413,true
241-26-5428,ACCT00035414,true
807-60-2251,ACCT00035415,true
912-54-8828,ACCT00035416,true
690-89-9947,ACCT00035417,true
298-25-3805,ACCT00035418,true
794-28-2389,ACCT00035419,true
639-94-8757,ACCT00035420,true
984-29-8619,ACCT00035421,true
246-83-7203,ACCT00035422,true
263-28-9781,ACCT00035423,true
155-33-5844,ACCT00035424,true
378-68-8405,ACCT00035425,true
429-27-4640,ACCT00035426,true
986-54-6374,ACCT00035427,true
941-93-5099,ACCT00035428,true
297-96-9488,ACCT00035429,true
694-54-4940,ACCT00035430,true
461-23-1413,ACCT00035431,true
254-13-6394,ACCT00035432,true
115-85-5100,ACCT00035433,true
897-33-5359,ACCT00035434,true
937-83-9510,ACCT00035435,true
327-28-4087,ACCT00035436,true
498-74-8815,ACCT00035437,true
488-85-7786,ACCT00035438,true
376-25-3317,ACCT00035439,true
786-45-4283,ACCT00035440,true
456-99-6151,ACCT00035441,true
220-84-7894,ACCT00035442,true
536-74-1354,ACCT00035443,true
288-61-5127,ACCT00035444,true
968-71-7275,ACCT00035445,true
786-48-5982,ACCT00035446,true
252-90-3114,ACCT00035447,true
341-77-4975,ACCT00035448,true
166-69-4664,ACCT00035449,true
287-67-2283,ACCT00035450,true
656-16-5255,ACCT00035451,true
221-46-5701,ACCT00035452,true
201-80-7490,ACCT00035453,true
410-55-1430,ACCT00035454,true
210-19-2746,ACCT00035455,true
589-33-7861,ACCT00035456,true
167-95-5412,ACCT00035457,true
997-11-6806,ACCT00035458,true
858-85-2210,ACCT00035459,true
382-32-8234,ACCT00035460,true
885-49-9834,ACCT00035461,true
230-84-4566,ACCT00035462,true
831-50-3688,ACCT00035463,true
808-93-1620,ACCT00035464,true
751-46-1876,ACCT00035465,true
520-58-1282,ACCT00035466,true
680-62-9292,ACCT00035467,true
377-63-5100,ACCT00035468,true
160-41-9382,ACCT00035469,true
720-23-5669,ACCT00035470,true
190-71-5401,ACCT00035471,true
308-90-1996,ACCT00035472,true
629-93-5309,ACCT00035473,true
116-44-7746,ACCT00035474,true
463-76-2024,ACCT00035475,true
323-16-4354,ACCT00035476,true
313-62-3713,ACCT00035477,true
678-81-4944,ACCT00035478,true
412-72-1205,ACCT00035479,true
772-31-5751,ACCT00035480,true
588-87-4895,ACCT00035481,true
423-70-8384,ACCT00035482,true
827-28-7909,ACCT00035483,true
720-35-8786,ACCT00035484,true
672-52-9851,ACCT00035485,true
533-62-1806,ACCT00035486,true
595-93-4517,ACCT00035487,true
341-56-7674,ACCT00035488,true
957-90-8903,ACCT00035489,true
872-69-9377,ACCT00035490,true
579-52-4747,ACCT00035491,true
797-97-3880,ACCT00035492,true
442-12-5406,ACCT00035493,true
927-88-5476,ACCT00035494,true
666-24-7961,ACCT00035495,true
882-48-6555,ACCT00035496,true
405-75-3807,ACCT00035497,true
118-16-9931,ACCT00035498,true
260-59-8506,ACCT00035499,true
104-35-7149,ACCT00035500,true
721-89-5777,ACCT00035501,true
632-37-5306,ACCT00035502,true
380-44-9050,ACCT00035503,true
532-95-6673,ACCT00035504,true
175-17-1705,ACCT00035505,true
973-30-9221,ACCT00035506,true
411-98-7569,ACCT00035507,true
456-43-1242,ACCT00035508,true
609-51-1529,ACCT00035509,true
527-63-2980,ACCT00035510,true
289-84-3023,ACCT00035511,true
574-74-2484,ACCT00035512,true
334-42-9497,ACCT00035513,true
234-98-2181,ACCT00035514,true
468-52-5611,ACCT00035515,true
987-75-2530,ACCT00035516,true
264-42-5264,ACCT00035517,true
327-94-2510,ACCT00035518,true
328-44-7544,ACCT00035519,true
976-42-3184,ACCT00035520,true
159-78-9434,ACCT00035521,true
888-36-2822,ACCT00035522,true
995-53-3469,ACCT00035523,true
404-15-8228,ACCT00035524,true
654-20-3519,ACCT00035525,true
810-21-3494,ACCT00035526,true
855-66-7510,ACCT00035527,true
570-60-4544,ACCT00035528,true
888-87-9759,ACCT00035529,true
636-39-5412,ACCT00035530,true
973-52-7232,ACCT00035531,true
339-85-3011,ACCT00035532,true
501-47-8696,ACCT00035533,true
786-86-9572,ACCT00035534,true
199-46-7239,ACCT00035535,true
373-76-2228,ACCT00035536,true
926-33-7127,ACCT00035537,true
343-77-1101,ACCT00035538,true
841-25-8765,ACCT00035539,true
455-16-3335,ACCT00035540,true
287-41-8353,ACCT00035541,true
932-38-1452,ACCT00035542,true
801-91-9786,ACCT00035543,true
714-39-7907,ACCT00035544,true
191-58-7959,ACCT00035545,true
175-72-3014,ACCT00035546,true
796-58-5559,ACCT00035547,true
383-34-5151,ACCT00035548,true
888-19-9732,ACCT00035549,true
878-42-6460,ACCT00035550,true
871-27-8012,ACCT00035551,true
767-42-1386,ACCT00035552,true
674-94-9452,ACCT00035553,true
250-41-6882,ACCT00035554,true
132-78-3759,ACCT00035555,true
430-86-8558,ACCT00035556,true
160-27-7888,ACCT00035557,true
411-87-5443,ACCT00035558,true
398-90-9320,ACCT00035559,true
619-92-1584,ACCT00035560,true
375-95-7983,ACCT00035561,true
792-85-4283,ACCT00035562,true
788-25-8369,ACCT00035563,true
709-19-9062,ACCT00035564,true
199-96-6011,ACCT00035565,true
428-64-6117,ACCT00035566,true
868-98-7294,ACCT00035567,true
525-12-8992,ACCT00035568,true
259-13-2558,ACCT00035569,true
981-20-9555,ACCT00035570,true
373-70-5239,ACCT00035571,true
175-63-5582,ACCT00035572,true
376-54-9218,ACCT00035573,true
906-30-9583,ACCT00035574,true
137-21-4367,ACCT00035575,true
914-95-6335,ACCT00035576,true
175-57-1721,ACCT00035577,true
387-40-2178,ACCT00035578,true
107-71-3242,ACCT00035579,true
328-75-9699,ACCT00035580,true
531-13-1602,ACCT00035581,true
301-95-3846,ACCT00035582,true
974-91-2748,ACCT00035583,true
164-82-6114,ACCT00035584,true
735-98-6583,ACCT00035585,true
753-61-3720,ACCT00035586,true
250-76-8167,ACCT00035587,true
841-60-9061,ACCT00035588,true
884-35-4083,ACCT00035589,true
571-38-3738,ACCT00035590,true
710-88-5329,ACCT00035591,true
109-73-3050,ACCT00035592,true
652-53-2808,ACCT00035593,true
873-28-9626,ACCT00035594,true
408-32-1410,ACCT00035595,true
159-86-5770,ACCT00035596,true
747-35-6966,ACCT00035597,true
708-17-4882,ACCT00035598,true
958-21-6847,ACCT00035599,true
761-83-4074,ACCT00035600,true
842-22-1463,ACCT00035601,true
239-92-5800,ACCT00035602,true
629-16-3525,ACCT00035603,true
741-24-5397,ACCT00035604,true
356-36-2251,ACCT00035605,true
239-43-3955,ACCT00035606,true
415-81-4696,ACCT00035607,true
618-87-4823,ACCT00035608,true
116-59-9760,ACCT00035609,true
659-28-5996,ACCT00035610,true
605-95-1570,ACCT00035611,true
165-98-7960,ACCT00035612,true
704-51-7280,ACCT00035613,true
494-18-7566,ACCT00035614,true
175-42-7717,ACCT00035615,true
561-14-4041,ACCT00035616,true
892-87-4293,ACCT00035617,true
312-81-7247,ACCT00035618,true
151-33-3560,ACCT00035619,true
442-78-1571,ACCT00035620,true
602-50-6818,ACCT00035621,true
621-52-2030,ACCT00035622,true
699-69-3311,ACCT00035623,true
215-42-7643,ACCT00035624,true
990-78-2997,ACCT00035625,true
166-70-6081,ACCT00035626,true
635-32-6365,ACCT00035627,true
578-11-7435,ACCT00035628,true
661-13-9287,ACCT00035629,true
962-81-8777,ACCT00035630,true
378-43-3870,ACCT00035631,true
665-74-4907,ACCT00035632,true
446-29-5759,ACCT00035633,true
320-96-8357,ACCT00035634,true
587-67-9926,ACCT00035635,true
968-16-8071,ACCT00035636,true
300-88-4027,ACCT00035637,true
825-13-2470,ACCT00035638,true
459-60-8846,ACCT00035639,true
492-90-2757,ACCT00035640,true
238-83-1923,ACCT00035641,true
173-79-8425,ACCT00035642,true
872-62-8188,ACCT00035643,true
869-80-7944,ACCT00035644,true
628-20-8999,ACCT00035645,true
184-53-5077,ACCT00035646,true
901-95-9709,ACCT00035647,true
103-35-9560,ACCT00035648,true
874-31-7844,ACCT00035649,true
506-28-8571,ACCT00035650,true
194-82-4705,ACCT00035651,true
530-99-5744,ACCT00035652,true
680-42-2653,ACCT00035653,true
780-12-9685,ACCT00035654,true
763-27-7155,ACCT00035655,true
177-23-9437,ACCT00035656,true
208-48-9552,ACCT00035657,true
508-40-6220,ACCT00035658,true
451-49-2158,ACCT00035659,true
916-79-8055,ACCT00035660,true
324-68-1643,ACCT00035661,true
279-78-2817,ACCT00035662,true
458-56-5731,ACCT00035663,true
789-86-7795,ACCT00035664,true
145-45-3755,ACCT00035665,true
807-25-7819,ACCT00035666,true
243-35-7463,ACCT00035667,true
170-68-8093,ACCT00035668,true
283-77-8730,ACCT00035669,true
605-82-1880,ACCT00035670,true
199-30-7354,ACCT00035671,true
147-46-9144,ACCT00035672,true
713-70-6147,ACCT00035673,true
702-31-1031,ACCT00035674,true
395-28-5819,ACCT00035675,true
918-47-4645,ACCT00035676,true
470-85-9659,ACCT00035677,true
723-46-1077,ACCT00035678,true
484-65-5664,ACCT00035679,true
652-91-8839,ACCT00035680,true
954-43-5050,ACCT00035681,true
691-63-1614,ACCT00035682,true
365-45-6248,ACCT00035683,true
925-10-3823,ACCT00035684,true
270-20-1806,ACCT00035685,true
755-93-8510,ACCT00035686,true
518-12-6508,ACCT00035687,true
632-36-7378,ACCT00035688,true
174-94-8668,ACCT00035689,true
597-13-3262,ACCT00035690,true
830-14-3134,ACCT00035691,true
790-75-8090,ACCT00035692,true
281-18-4615,ACCT00035693,true
292-44-1635,ACCT00035694,true
321-19-7823,ACCT00035695,true
848-49-7856,ACCT00035696,true
640-50-3748,ACCT00035697,true
239-64-3781,ACCT00035698,true
521-44-9700,ACCT00035699,true
553-58-1574,ACCT00035700,true
815-56-2575,ACCT00035701,true
847-71-1071,ACCT00035702,true
743-17-6670,ACCT00035703,true
888-96-8801,ACCT00035704,true
585-86-7652,ACCT00035705,true
113-95-5012,ACCT00035706,true
591-67-1601,ACCT00035707,true
542-99-1702,ACCT00035708,true
945-92-5251,ACCT00035709,true
931-48-7712,ACCT00035710,true
755-91-4857,ACCT00035711,true
240-53-4617,ACCT00035712,true
201-72-3688,ACCT00035713,true
491-88-1725,ACCT00035714,true
410-20-2102,ACCT00035715,true
762-55-4812,ACCT00035716,true
496-85-2147,ACCT00035717,true
124-45-2651,ACCT00035718,true
697-93-7233,ACCT00035719,true
166-40-4388,ACCT00035720,true
149-44-7584,ACCT00035721,true
242-82-8261,ACCT00035722,true
865-41-1533,ACCT00035723,true
743-22-7028,ACCT00035724,true
919-42-1548,ACCT00035725,true
286-96-2324,ACCT00035726,true
710-16-9557,ACCT00035727,true
150-91-2140,ACCT00035728,true
103-97-9446,ACCT00035729,true
562-57-2750,ACCT00035730,true
741-70-4839,ACCT00035731,true
475-91-1198,ACCT00035732,true
196-84-5341,ACCT00035733,true
796-71-6176,ACCT00035734,true
393-56-1087,ACCT00035735,true
931-60-8064,ACCT00035736,true
939-77-9813,ACCT00035737,true
809-40-9146,ACCT00035738,true
616-35-3823,ACCT00035739,true
766-58-9245,ACCT00035740,true
341-51-6783,ACCT00035741,true
811-78-6794,ACCT00035742,true
972-55-1650,ACCT00035743,true
124-74-2175,ACCT00035744,true
615-72-2634,ACCT00035745,true
345-76-7939,ACCT00035746,true
813-12-4195,ACCT00035747,true
131-22-8824,ACCT00035748,true
995-31-9759,ACCT00035749,true
240-67-4753,ACCT00035750,true
628-88-6553,ACCT00035751,true
156-62-2834,ACCT00035752,true
512-93-5761,ACCT00035753,true
963-89-6784,ACCT00035754,true
774-44-5441,ACCT00035755,true
576-96-4897,ACCT00035756,true
228-52-9556,ACCT00035757,true
674-28-3468,ACCT00035758,true
246-73-9400,ACCT00035759,true
295-37-4205,ACCT00035760,true
142-94-7542,ACCT00035761,true
827-51-9336,ACCT00035762,true
728-64-6635,ACCT00035763,true
166-94-6664,ACCT00035764,true
539-57-2565,ACCT00035765,true
843-30-6647,ACCT00035766,true
735-90-9276,ACCT00035767,true
158-15-1436,ACCT00035768,true
975-72-4304,ACCT00035769,true
298-17-5947,ACCT00035770,true
483-58-6251,ACCT00035771,true
998-66-6695,ACCT00035772,true
344-26-2962,ACCT00035773,true
655-63-2661,ACCT00035774,true
426-79-3502,ACCT00035775,true
183-81-2119,ACCT00035776,true
110-88-6872,ACCT00035777,true
162-72-9937,ACCT00035778,true
270-84-3790,ACCT00035779,true
992-39-5822,ACCT00035780,true
383-84-4479,ACCT00035781,true
531-39-2678,ACCT00035782,true
731-80-7334,ACCT00035783,true
441-63-3758,ACCT00035784,true
560-20-2474,ACCT00035785,true
392-55-4344,ACCT00035786,true
785-73-4030,ACCT00035787,true
248-84-5063,ACCT00035788,true
306-97-4436,ACCT00035789,true
730-93-2760,ACCT00035790,true
859-12-3726,ACCT00035791,true
780-13-8634,ACCT00035792,true
528-73-3080,ACCT00035793,true
131-61-8365,ACCT00035794,true
465-46-6212,ACCT00035795,true
665-78-8510,ACCT00035796,true
968-34-2941,ACCT00035797,true
806-37-4666,ACCT00035798,true
466-19-8412,ACCT00035799,true
855-48-1350,ACCT00035800,true
841-80-8816,ACCT00035801,true
439-27-9505,ACCT00035802,true
814-95-9417,ACCT00035803,true
711-33-7835,ACCT00035804,true
624-16-3890,ACCT00035805,true
538-36-8683,ACCT00035806,true
784-24-8865,ACCT00035807,true
219-92-2753,ACCT00035808,true
662-72-7322,ACCT00035809,true
561-75-6727,ACCT00035810,true
301-83-4911,ACCT00035811,true
267-71-8700,ACCT00035812,true
200-59-2800,ACCT00035813,true
405-70-4125,ACCT00035814,true
227-50-2765,ACCT00035815,true
605-13-7840,ACCT00035816,true
853-54-7048,ACCT00035817,true
931-79-8385,ACCT00035818,true
758-39-3501,ACCT00035819,true
326-56-1812,ACCT00035820,true
498-11-8327,ACCT00035821,true
817-89-2460,ACCT00035822,true
254-28-7489,ACCT00035823,true
589-56-4591,ACCT00035824,true
764-19-3419,ACCT00035825,true
178-56-8436,ACCT00035826,true
803-95-7983,ACCT00035827,true
907-60-1243,ACCT00035828,true
670-41-1395,ACCT00035829,true
738-95-9684,ACCT00035830,true
696-52-8788,ACCT00035831,true
272-46-7283,ACCT00035832,true
502-25-4262,ACCT00035833,true
594-94-2627,ACCT00035834,true
637-71-7414,ACCT00035835,true
103-36-4163,ACCT00035836,true
369-10-7581,ACCT00035837,true
591-88-8782,ACCT00035838,true
245-66-4180,ACCT00035839,true
181-61-3357,ACCT00035840,true
169-75-8281,ACCT00035841,true
681-77-3329,ACCT00035842,true
676-87-4457,ACCT00035843,true
175-84-2507,ACCT00035844,true
878-82-9524,ACCT00035845,true
630-53-6653,ACCT00035846,true
520-38-8564,ACCT00035847,true
529-47-3756,ACCT00035848,true
879-43-6243,ACCT00035849,true
144-82-1844,ACCT00035850,true
515-72-7181,ACCT00035851,true
614-38-1885,ACCT00035852,true
241-69-3738,ACCT00035853,true
117-25-2882,ACCT00035854,true
728-40-7455,ACCT00035855,true
717-54-2045,ACCT00035856,true
112-46-1008,ACCT00035857,true
725-67-6899,ACCT00035858,true
639-86-1537,ACCT00035859,true
839-98-9238,ACCT00035860,true
362-96-8590,ACCT00035861,true
958-90-4855,ACCT00035862,true
625-53-9210,ACCT00035863,true
311-34-6861,ACCT00035864,true
714-20-6141,ACCT00035865,true
818-75-7723,ACCT00035866,true
570-10-7238,ACCT00035867,true
753-43-7142,ACCT00035868,true
874-90-9275,ACCT00035869,true
861-44-1798,ACCT00035870,true
927-24-6106,ACCT00035871,true
590-70-2177,ACCT00035872,true
755-58-9643,ACCT00035873,true
239-93-2279,ACCT00035874,true
503-76-3318,ACCT00035875,true
258-51-4104,ACCT00035876,true
580-49-1015,ACCT00035877,true
733-18-2018,ACCT00035878,true
367-80-2705,ACCT00035879,true
752-41-5556,ACCT00035880,true
724-34-7784,ACCT00035881,true
585-36-7138,ACCT00035882,true
976-40-8545,ACCT00035883,true
742-51-2148,ACCT00035884,true
260-66-4208,ACCT00035885,true
879-30-2221,ACCT00035886,true
833-13-6814,ACCT00035887,true
503-96-1603,ACCT00035888,true
284-11-4697,ACCT00035889,true
849-13-7894,ACCT00035890,true
972-58-9684,ACCT00035891,true
551-77-9722,ACCT00035892,true
720-26-4095,ACCT00035893,true
618-98-8120,ACCT00035894,true
244-50-1975,ACCT00035895,true
522-96-9880,ACCT00035896,true
850-31-1196,ACCT00035897,true
828-72-7499,ACCT00035898,true
709-99-3798,ACCT00035899,true
392-35-4821,ACCT00035900,true
746-20-7601,ACCT00035901,true
141-43-2853,ACCT00035902,true
317-76-7496,ACCT00035903,true
375-18-5899,ACCT00035904,true
214-82-1520,ACCT00035905,true
265-39-9015,ACCT00035906,true
893-90-1086,ACCT00035907,true
907-66-9601,ACCT00035908,true
517-44-6647,ACCT00035909,true
630-23-9823,ACCT00035910,true
590-64-6483,ACCT00035911,true
363-94-8171,ACCT00035912,true
407-37-3428,ACCT00035913,true
650-69-7556,ACCT00035914,true
136-76-9998,ACCT00035915,true
829-43-1056,ACCT00035916,true
930-86-8973,ACCT00035917,true
648-57-8928,ACCT00035918,true
239-31-5560,ACCT00035919,true
383-64-6619,ACCT00035920,true
455-23-5957,ACCT00035921,true
153-70-4184,ACCT00035922,true
913-57-5910,ACCT00035923,true
354-45-8063,ACCT00035924,true
465-10-1498,ACCT00035925,true
500-47-7040,ACCT00035926,true
890-34-1215,ACCT00035927,true
483-69-9617,ACCT00035928,true
499-84-6598,ACCT00035929,true
382-21-7298,ACCT00035930,true
235-73-7162,ACCT00035931,true
407-63-1116,ACCT00035932,true
929-88-6554,ACCT00035933,true
255-58-2776,ACCT00035934,true
317-73-7414,ACCT00035935,true
282-79-9484,ACCT00035936,true
884-60-8981,ACCT00035937,true
440-92-2728,ACCT00035938,true
668-15-5455,ACCT00035939,true
610-65-7628,ACCT00035940,true
377-57-5382,ACCT00035941,true
720-43-8408,ACCT00035942,true
981-87-5231,ACCT00035943,true
459-65-3203,ACCT00035944,true
663-42-3534,ACCT00035945,true
267-68-7670,ACCT00035946,true
593-73-5253,ACCT00035947,true
670-40-3156,ACCT00035948,true
887-24-8586,ACCT00035949,true
189-62-3884,ACCT00035950,true
738-59-1900,ACCT00035951,true
900-66-5421,ACCT00035952,true
270-16-5819,ACCT00035953,true
559-22-7591,ACCT00035954,true
387-94-2493,ACCT00035955,true
665-53-2512,ACCT00035956,true
292-64-4287,ACCT00035957,true
763-26-6346,ACCT00035958,true
383-34-9771,ACCT00035959,true
730-92-4109,ACCT00035960,true
104-90-4435,ACCT00035961,true
607-22-2325,ACCT00035962,true
828-78-1553,ACCT00035963,true
110-85-4318,ACCT00035964,true
523-65-1577,ACCT00035965,true
649-90-1614,ACCT00035966,true
138-39-8461,ACCT00035967,true
590-75-5759,ACCT00035968,true
895-70-1669,ACCT00035969,true
782-98-9888,ACCT00035970,true
917-97-6121,ACCT00035971,true
832-99-6441,ACCT00035972,true
320-97-8895,ACCT00035973,true
885-24-8191,ACCT00035974,true
238-53-2526,ACCT00035975,true
413-11-9640,ACCT00035976,true
449-78-9509,ACCT00035977,true
286-11-8914,ACCT00035978,true
293-27-8300,ACCT00035979,true
