personSsn,phoneId,isPrimary
872-41-1361,PH050614,true
390-57-9109,PH050615,true
224-63-6769,PH050616,true
301-68-6746,PH050617,true
766-52-4674,PH050618,true
136-51-4111,PH050619,true
534-12-9990,PH050620,true
453-42-1354,PH050621,true
436-79-4732,PH050622,true
533-92-7668,PH050623,true
650-51-9127,PH050624,true
830-78-1997,PH050625,true
393-33-2622,PH050626,true
607-20-8271,PH050627,true
505-76-6983,PH050628,true
227-32-3234,PH050629,true
152-88-6925,PH050630,true
891-54-7048,PH050631,true
427-89-3018,PH050632,true
967-50-2964,PH050633,true
124-79-8951,PH050634,true
605-74-6322,PH050635,true
323-64-8782,PH050636,true
103-83-1236,PH050637,true
188-81-8823,PH050638,true
596-44-4605,PH050639,true
801-61-8499,PH050640,true
319-50-4088,PH050641,true
724-31-1518,PH050642,true
741-77-5745,PH050643,true
603-75-3122,PH050644,true
940-92-3779,PH050645,true
429-93-8628,PH050646,true
334-30-7106,PH050647,true
189-96-6158,PH050648,true
691-69-1361,PH050649,true
451-12-6806,PH050650,true
613-81-4723,PH050651,true
897-35-3840,PH050652,true
567-65-5549,PH050653,true
555-44-3773,PH050654,true
456-72-9484,PH050655,true
253-44-3111,PH050656,true
583-88-6775,PH050657,true
379-88-1509,PH050658,true
533-35-3814,PH050659,true
439-62-5907,PH050660,true
394-90-4757,PH050661,true
641-89-1375,PH050662,true
247-76-8726,PH050663,true
444-60-9625,PH050664,true
172-87-9946,PH050665,true
583-89-3028,PH050666,true
554-21-5482,PH050667,true
917-22-1376,PH050668,true
386-19-1589,PH050669,true
146-17-4349,PH050670,true
496-77-9761,PH050671,true
533-87-3310,PH050672,true
688-52-8850,PH050673,true
372-65-3015,PH050674,true
407-41-8967,PH050675,true
220-66-4725,PH050676,true
219-63-6467,PH050677,true
414-38-2632,PH050678,true
323-76-1965,PH050679,true
480-76-8910,PH050680,true
832-15-1858,PH050681,true
741-44-6339,PH050682,true
335-11-9780,PH050683,true
357-15-4531,PH050684,true
628-97-8788,PH050685,true
772-59-7878,PH050686,true
410-83-1982,PH050687,true
154-74-4545,PH050688,true
598-64-3052,PH050689,true
808-65-4053,PH050690,true
589-35-6886,PH050691,true
797-23-6992,PH050692,true
769-33-1652,PH050693,true
301-78-7596,PH050694,true
990-60-9485,PH050695,true
747-83-1161,PH050696,true
714-20-4147,PH050697,true
655-88-2522,PH050698,true
297-12-9092,PH050699,true
256-95-5408,PH050700,true
102-77-1997,PH050701,true
144-93-8476,PH050702,true
699-99-6412,PH050703,true
147-97-7748,PH050704,true
962-52-1019,PH050705,true
509-87-3440,PH050706,true
725-63-8704,PH050707,true
549-41-2925,PH050708,true
719-87-4310,PH050709,true
728-64-8592,PH050710,true
145-17-7663,PH050711,true
302-62-5541,PH050712,true
933-10-9145,PH050713,true
176-91-5267,PH050714,true
715-14-2308,PH050715,true
802-29-9182,PH050716,true
401-33-9369,PH050717,true
179-14-5203,PH050718,true
478-51-3311,PH050719,true
285-45-4690,PH050720,true
713-75-3269,PH050721,true
877-79-4750,PH050722,true
774-63-4921,PH050723,true
730-61-4232,PH050724,true
953-89-8254,PH050725,true
311-48-8316,PH050726,true
260-32-4645,PH050727,true
569-25-5647,PH050728,true
673-96-2288,PH050729,true
897-52-4289,PH050730,true
404-87-2986,PH050731,true
983-18-1230,PH050732,true
641-70-2946,PH050733,true
607-15-4992,PH050734,true
620-18-6114,PH050735,true
738-87-9963,PH050736,true
924-45-9737,PH050737,true
340-28-2134,PH050738,true
891-91-6611,PH050739,true
501-74-5259,PH050740,true
921-98-5161,PH050741,true
335-66-5506,PH050742,true
863-56-4644,PH050743,true
417-28-6646,PH050744,true
499-56-9031,PH050745,true
206-52-8354,PH050746,true
617-60-4424,PH050747,true
773-68-6420,PH050748,true
287-78-3996,PH050749,true
223-62-3801,PH050750,true
378-69-7230,PH050751,true
617-30-9632,PH050752,true
912-90-4729,PH050753,true
675-72-7298,PH050754,true
656-64-8652,PH050755,true
526-38-3832,PH050756,true
646-15-8969,PH050757,true
502-24-4332,PH050758,true
131-40-2148,PH050759,true
822-89-3197,PH050760,true
919-17-3512,PH050761,true
859-13-1593,PH050762,true
475-43-6316,PH050763,true
244-47-7111,PH050764,true
161-78-7128,PH050765,true
632-16-6651,PH050766,true
606-78-4877,PH050767,true
443-85-5739,PH050768,true
467-49-2284,PH050769,true
269-33-8422,PH050770,true
363-83-7519,PH050771,true
770-72-2933,PH050772,true
137-35-3917,PH050773,true
402-92-8104,PH050774,true
571-28-2854,PH050775,true
833-81-9372,PH050776,true
829-68-2164,PH050777,true
639-26-6950,PH050778,true
955-28-2455,PH050779,true
850-36-9504,PH050780,true
859-34-9014,PH050781,true
510-58-1430,PH050782,true
398-33-3738,PH050783,true
328-81-7000,PH050784,true
882-59-8968,PH050785,true
995-53-5329,PH050786,true
271-61-7741,PH050787,true
341-68-1424,PH050788,true
154-20-2736,PH050789,true
607-94-8575,PH050790,true
822-77-1940,PH050791,true
391-73-1776,PH050792,true
672-36-9241,PH050793,true
381-47-2958,PH050794,true
268-94-1720,PH050795,true
968-16-4296,PH050796,true
238-52-7580,PH050797,true
968-41-9080,PH050798,true
508-92-9407,PH050799,true
359-80-4962,PH050800,true
973-85-8587,PH050801,true
213-78-5322,PH050802,true
526-85-5914,PH050803,true
402-37-8395,PH050804,true
233-70-7337,PH050805,true
170-79-5823,PH050806,true
862-85-6986,PH050807,true
177-35-2134,PH050808,true
215-60-9013,PH050809,true
445-83-6736,PH050810,true
226-54-4783,PH050811,true
836-80-8030,PH050812,true
513-55-7751,PH050813,true
564-17-7876,PH050814,true
774-93-9930,PH050815,true
226-36-7666,PH050816,true
202-69-9861,PH050817,true
454-82-8129,PH050818,true
827-53-2452,PH050819,true
562-47-8675,PH050820,true
199-27-9359,PH050821,true
343-86-8750,PH050822,true
343-26-6184,PH050823,true
515-11-6619,PH050824,true
257-95-8276,PH050825,true
622-81-6837,PH050826,true
618-23-4848,PH050827,true
997-38-2150,PH050828,true
450-90-1955,PH050829,true
924-72-9665,PH050830,true
753-17-4214,PH050831,true
946-38-9359,PH050832,true
359-49-9868,PH050833,true
578-33-8827,PH050834,true
367-18-2604,PH050835,true
664-47-1176,PH050836,true
140-15-7056,PH050837,true
293-38-2402,PH050838,true
699-45-2144,PH050839,true
611-50-2043,PH050840,true
862-16-3468,PH050841,true
102-39-9243,PH050842,true
665-48-5346,PH050843,true
814-14-7354,PH050844,true
527-74-9247,PH050845,true
836-93-3385,PH050846,true
846-63-2562,PH050847,true
248-78-8731,PH050848,true
188-13-5608,PH050849,true
131-48-2643,PH050850,true
985-67-7791,PH050851,true
379-13-6413,PH050852,true
814-92-1690,PH050853,true
454-71-9391,PH050854,true
363-52-6287,PH050855,true
510-53-2696,PH050856,true
436-28-4020,PH050857,true
369-59-8030,PH050858,true
263-21-9756,PH050859,true
632-53-2448,PH050860,true
258-82-2452,PH050861,true
648-58-8999,PH050862,true
929-73-8134,PH050863,true
455-99-3450,PH050864,true
217-66-2908,PH050865,true
383-16-5893,PH050866,true
863-89-8157,PH050867,true
755-66-5525,PH050868,true
909-97-5043,PH050869,true
500-42-2428,PH050870,true
680-46-7292,PH050871,true
563-65-7793,PH050872,true
874-28-1832,PH050873,true
612-36-1456,PH050874,true
640-26-3187,PH050875,true
804-29-5472,PH050876,true
472-56-6268,PH050877,true
600-92-6025,PH050878,true
122-28-9524,PH050879,true
229-71-9378,PH050880,true
930-89-8114,PH050881,true
188-89-8098,PH050882,true
955-51-4123,PH050883,true
806-64-2775,PH050884,true
880-86-3831,PH050885,true
335-44-3950,PH050886,true
416-58-4441,PH050887,true
110-57-5418,PH050888,true
619-19-3156,PH050889,true
641-80-6817,PH050890,true
474-69-2083,PH050891,true
422-51-5863,PH050892,true
950-44-8621,PH050893,true
514-49-1419,PH050894,true
945-55-7700,PH050895,true
386-44-2544,PH050896,true
557-79-8618,PH050897,true
913-12-1683,PH050898,true
253-20-7508,PH050899,true
839-19-7875,PH050900,true
293-69-4816,PH050901,true
911-20-1846,PH050902,true
697-86-6568,PH050903,true
916-95-8920,PH050904,true
716-85-5827,PH050905,true
952-32-9597,PH050906,true
638-33-5186,PH050907,true
714-35-8381,PH050908,true
978-58-8425,PH050909,true
834-41-9243,PH050910,true
575-39-4153,PH050911,true
139-79-2225,PH050912,true
588-51-6563,PH050913,true
836-50-8596,PH050914,true
666-79-2123,PH050915,true
574-27-9864,PH050916,true
905-12-9850,PH050917,true
699-28-2366,PH050918,true
747-20-3644,PH050919,true
243-94-4214,PH050920,true
152-92-4710,PH050921,true
492-36-9008,PH050922,true
710-55-4759,PH050923,true
549-69-8523,PH050924,true
273-87-9237,PH050925,true
690-97-6178,PH050926,true
430-63-4732,PH050927,true
954-21-2126,PH050928,true
849-95-5722,PH050929,true
545-86-9114,PH050930,true
209-89-8474,PH050931,true
799-11-5177,PH050932,true
894-19-8604,PH050933,true
408-53-8213,PH050934,true
374-78-6491,PH050935,true
878-36-6602,PH050936,true
654-24-1273,PH050937,true
712-66-6472,PH050938,true
193-91-7525,PH050939,true
320-42-8882,PH050940,true
167-77-2295,PH050941,true
967-68-2719,PH050942,true
364-67-3567,PH050943,true
695-58-5831,PH050944,true
676-54-9496,PH050945,true
294-17-7189,PH050946,true
424-50-1614,PH050947,true
756-23-2906,PH050948,true
951-24-2893,PH050949,true
259-43-5065,PH050950,true
275-34-5485,PH050951,true
352-97-9225,PH050952,true
854-56-5286,PH050953,true
797-17-7693,PH050954,true
315-52-9108,PH050955,true
819-60-8955,PH050956,true
914-74-3659,PH050957,true
145-47-6658,PH050958,true
606-60-5839,PH050959,true
827-15-9042,PH050960,true
501-54-9483,PH050961,true
968-30-3467,PH050962,true
750-32-4331,PH050963,true
136-65-4442,PH050964,true
193-94-6534,PH050965,true
723-59-7047,PH050966,true
673-98-5567,PH050967,true
357-75-5570,PH050968,true
320-83-4331,PH050969,true
445-66-9288,PH050970,true
788-68-1054,PH050971,true
767-87-6997,PH050972,true
811-19-2586,PH050973,true
618-57-9265,PH050974,true
577-34-7572,PH050975,true
613-22-7010,PH050976,true
145-30-4083,PH050977,true
636-49-5734,PH050978,true
318-48-4298,PH050979,true
398-69-4789,PH050980,true
242-14-5376,PH050981,true
820-90-6260,PH050982,true
889-44-7164,PH050983,true
387-41-6291,PH050984,true
846-90-4412,PH050985,true
717-61-9621,PH050986,true
501-35-9092,PH050987,true
228-54-7935,PH050988,true
597-95-2939,PH050989,true
956-78-5469,PH050990,true
709-45-8959,PH050991,true
731-29-4408,PH050992,true
701-27-1076,PH050993,true
378-66-9622,PH050994,true
987-23-1428,PH050995,true
463-22-2597,PH050996,true
918-84-9615,PH050997,true
777-78-3153,PH050998,true
653-88-8366,PH050999,true
310-50-7980,PH051000,true
511-87-9003,PH051001,true
577-59-2446,PH051002,true
538-41-1159,PH051003,true
936-14-8128,PH051004,true
649-85-1421,PH051005,true
279-65-4132,PH051006,true
273-60-4018,PH051007,true
911-21-6284,PH051008,true
155-12-1103,PH051009,true
168-89-6349,PH051010,true
299-76-6401,PH051011,true
796-58-6241,PH051012,true
826-60-4089,PH051013,true
648-14-3452,PH051014,true
241-85-5325,PH051015,true
567-81-6125,PH051016,true
629-98-8732,PH051017,true
517-42-5721,PH051018,true
834-92-8398,PH051019,true
508-21-3687,PH051020,true
536-28-2302,PH051021,true
554-14-8463,PH051022,true
510-30-3011,PH051023,true
566-77-9104,PH051024,true
576-68-3844,PH051025,true
879-62-1897,PH051026,true
223-83-3933,PH051027,true
481-69-1465,PH051028,true
514-47-8311,PH051029,true
289-60-1986,PH051030,true
343-73-2264,PH051031,true
882-86-3614,PH051032,true
285-80-1201,PH051033,true
636-46-7298,PH051034,true
593-60-5503,PH051035,true
497-49-8839,PH051036,true
867-33-1339,PH051037,true
645-14-7609,PH051038,true
403-14-1580,PH051039,true
479-19-3947,PH051040,true
150-27-4480,PH051041,true
482-13-1214,PH051042,true
903-31-2578,PH051043,true
128-23-6057,PH051044,true
798-60-8708,PH051045,true
247-94-2060,PH051046,true
805-82-7990,PH051047,true
271-26-2556,PH051048,true
533-21-9204,PH051049,true
576-55-8584,PH051050,true
846-81-4877,PH051051,true
839-56-1554,PH051052,true
911-39-4940,PH051053,true
667-67-8579,PH051054,true
175-75-5120,PH051055,true
513-28-6493,PH051056,true
500-95-5152,PH051057,true
485-91-1897,PH051058,true
680-14-2487,PH051059,true
255-11-3772,PH051060,true
415-55-9494,PH051061,true
472-17-5221,PH051062,true
572-25-9255,PH051063,true
886-71-1056,PH051064,true
408-82-1289,PH051065,true
647-88-5837,PH051066,true
888-36-6998,PH051067,true
491-13-7749,PH051068,true
835-81-2127,PH051069,true
734-31-5729,PH051070,true
413-47-2336,PH051071,true
710-77-5079,PH051072,true
458-19-3401,PH051073,true
913-71-8583,PH051074,true
485-89-5946,PH051075,true
192-38-6033,PH051076,true
424-82-3129,PH051077,true
622-62-5476,PH051078,true
182-24-2996,PH051079,true
531-20-8341,PH051080,true
943-49-9989,PH051081,true
127-22-6185,PH051082,true
674-74-2402,PH051083,true
852-43-6625,PH051084,true
307-86-6721,PH051085,true
606-23-3194,PH051086,true
247-18-5591,PH051087,true
136-29-3396,PH051088,true
477-65-4355,PH051089,true
636-68-6153,PH051090,true
210-73-6347,PH051091,true
248-13-2053,PH051092,true
194-63-7226,PH051093,true
505-39-2713,PH051094,true
745-23-9927,PH051095,true
241-29-6704,PH051096,true
492-42-3085,PH051097,true
172-37-8357,PH051098,true
460-11-3506,PH051099,true
742-47-2722,PH051100,true
545-78-2506,PH051101,true
357-31-2007,PH051102,true
220-81-8424,PH051103,true
261-60-5525,PH051104,true
740-12-4384,PH051105,true
684-96-3756,PH051106,true
801-73-6108,PH051107,true
232-55-1888,PH051108,true
617-66-1080,PH051109,true
187-35-2856,PH051110,true
154-50-7825,PH051111,true
852-60-7865,PH051112,true
255-52-5270,PH051113,true
720-61-1713,PH051114,true
224-96-2166,PH051115,true
486-66-6698,PH051116,true
671-94-8623,PH051117,true
975-85-5142,PH051118,true
153-13-6687,PH051119,true
263-89-6330,PH051120,true
330-65-7932,PH051121,true
990-14-9335,PH051122,true
401-77-4299,PH051123,true
321-64-4138,PH051124,true
763-96-8901,PH051125,true
533-49-5345,PH051126,true
974-78-1772,PH051127,true
822-94-6381,PH051128,true
863-24-3899,PH051129,true
285-56-8459,PH051130,true
312-77-6975,PH051131,true
433-43-6528,PH051132,true
647-74-6533,PH051133,true
529-36-9555,PH051134,true
629-70-3113,PH051135,true
154-59-2723,PH051136,true
703-53-3938,PH051137,true
692-17-5479,PH051138,true
282-57-8034,PH051139,true
370-17-4126,PH051140,true
811-16-6439,PH051141,true
969-81-1710,PH051142,true
158-58-3643,PH051143,true
375-24-6640,PH051144,true
883-89-1964,PH051145,true
991-70-7849,PH051146,true
827-41-4106,PH051147,true
393-86-5565,PH051148,true
853-56-2817,PH051149,true
921-93-5497,PH051150,true
738-35-5746,PH051151,true
851-84-3307,PH051152,true
987-86-3770,PH051153,true
606-98-4744,PH051154,true
733-28-1983,PH051155,true
787-13-7159,PH051156,true
918-25-7370,PH051157,true
382-42-1874,PH051158,true
420-31-2310,PH051159,true
119-66-6663,PH051160,true
379-90-5225,PH051161,true
685-54-8394,PH051162,true
841-71-6995,PH051163,true
741-12-7981,PH051164,true
271-67-5219,PH051165,true
470-85-5353,PH051166,true
676-27-4329,PH051167,true
167-74-1643,PH051168,true
713-71-9810,PH051169,true
590-40-4606,PH051170,true
436-49-8203,PH051171,true
112-66-1329,PH051172,true
734-71-4630,PH051173,true
935-29-2044,PH051174,true
720-27-7296,PH051175,true
357-19-7994,PH051176,true
165-76-8108,PH051177,true
789-39-8026,PH051178,true
972-66-1469,PH051179,true
617-82-4611,PH051180,true
581-38-7154,PH051181,true
352-65-2076,PH051182,true
820-49-7663,PH051183,true
870-17-8324,PH051184,true
788-27-5344,PH051185,true
325-20-7920,PH051186,true
986-69-5996,PH051187,true
827-16-5207,PH051188,true
693-93-9934,PH051189,true
771-16-8845,PH051190,true
827-56-1920,PH051191,true
717-54-7298,PH051192,true
692-18-7225,PH051193,true
667-15-3847,PH051194,true
806-88-8561,PH051195,true
676-43-2843,PH051196,true
586-77-5689,PH051197,true
823-84-1048,PH051198,true
190-50-7747,PH051199,true
618-46-6403,PH051200,true
415-78-7873,PH051201,true
498-81-3850,PH051202,true
360-37-5581,PH051203,true
781-99-8653,PH051204,true
241-92-7186,PH051205,true
621-99-8587,PH051206,true
463-36-6370,PH051207,true
313-83-3341,PH051208,true
472-42-4733,PH051209,true
980-25-4932,PH051210,true
168-86-5173,PH051211,true
510-39-4486,PH051212,true
604-55-1340,PH051213,true
971-80-8582,PH051214,true
894-25-6862,PH051215,true
444-11-5036,PH051216,true
642-25-6394,PH051217,true
139-86-7682,PH051218,true
187-33-1472,PH051219,true
578-12-4987,PH051220,true
924-90-5024,PH051221,true
548-32-3507,PH051222,true
887-83-3897,PH051223,true
657-51-2427,PH051224,true
680-59-2270,PH051225,true
116-87-9152,PH051226,true
463-99-6345,PH051227,true
575-37-2644,PH051228,true
727-21-3019,PH051229,true
440-23-6670,PH051230,true
533-60-3507,PH051231,true
227-43-7337,PH051232,true
778-70-2639,PH051233,true
172-71-2882,PH051234,true
700-71-8134,PH051235,true
822-19-2451,PH051236,true
786-96-3345,PH051237,true
634-43-9780,PH051238,true
638-77-9511,PH051239,true
988-42-4835,PH051240,true
834-93-1566,PH051241,true
518-83-6535,PH051242,true
469-64-7166,PH051243,true
308-28-3918,PH051244,true
630-57-4904,PH051245,true
430-51-8279,PH051246,true
135-40-5383,PH051247,true
546-29-5503,PH051248,true
785-13-1808,PH051249,true
502-72-7827,PH051250,true
834-27-6137,PH051251,true
903-27-7481,PH051252,true
568-67-3027,PH051253,true
416-70-5636,PH051254,true
558-25-2356,PH051255,true
445-97-1285,PH051256,true
405-84-3977,PH051257,true
790-17-3701,PH051258,true
614-70-2507,PH051259,true
284-30-2853,PH051260,true
589-51-5758,PH051261,true
980-10-2220,PH051262,true
938-92-2919,PH051263,true
474-72-4903,PH051264,true
671-79-7606,PH051265,true
287-69-3125,PH051266,true
934-71-1744,PH051267,true
337-44-1679,PH051268,true
936-33-7131,PH051269,true
202-31-6890,PH051270,true
122-65-6415,PH051271,true
224-44-5724,PH051272,true
143-65-4975,PH051273,true
396-32-8832,PH051274,true
428-35-7612,PH051275,true
248-64-2531,PH051276,true
739-37-3559,PH051277,true
167-81-3363,PH051278,true
146-45-6330,PH051279,true
921-89-5465,PH051280,true
124-34-7994,PH051281,true
842-15-9154,PH051282,true
